x_coor,y_coor,price,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
-122.1,47.4777,13.0919041699196,4,2.75,51396,8,1960,51366
-122.159,47.7685,13.3736822501198,4,2.75,6398,8,2520,6398
-122.295,47.6207,13.523820464115,3,1.75,4800,7,1620,4800
-122.354,47.7317,13.2356027730108,4,2.5,7200,8,2110,7269
-122.317,47.5688,13.2660965544134,4,2.75,7200,9,2030,5400
-122.359,47.6815,13.2621253197795,2,1,2726,7,1710,3750
-122.287,47.5238,12.5672374947418,3,1,6000,7,1170,6464
-122.204,47.6853,13.9552725003394,4,3.75,9889,9,2910,8558
-122.323,47.51,12.7218858108072,2,1,8900,6,2040,10450
-122.175,47.5403,12.8346813049525,4,2.25,12500,8,1800,13175
-122.3,47.7322,12.6915804613119,2,1,14823,6,1400,7930
-122.102,47.5041,13.1806322855283,3,2.25,220414,7,2550,175982
-122.288,47.3669,12.5672374947418,4,2.25,7081,7,1980,7081
-122.341,47.3079,12.6760762747759,5,3,7000,8,2630,8062
-121.888,47.5381,12.9598444479066,4,2.5,4400,7,2090,4400
-122.383,47.693,13.2176735572087,3,1,6009,8,2120,6009
-122.337,47.328,11.8130300574206,3,1,8450,6,1320,8450
-122.289,47.5776,13.4516671245469,3,1.75,5687,8,2300,5995
-122.134,47.5586,13.79019275,5,2.5,9648,9,2890,12598
-122.288,47.405,12.2548628096996,4,1.75,28710,8,2180,28710
-122.283,47.7085,13.1577305212416,4,1.75,8768,7,1590,8100
-122.291,47.7156,12.7233772353939,3,1,6780,6,1450,7214
-122.374,47.571,13.5278284855125,4,3.5,7020,9,2170,5900
-122.175,47.569,13.1519221796459,3,1.75,12000,7,1630,12000
-122.209,47.4632,12.7498493694359,4,2.75,5453,7,1820,6900
-122.266,47.5514,13.0604879736862,3,1.5,6723,7,2080,8965
-122.099,47.6208,13.3148827591747,4,1.75,9848,8,2040,9587
-122.198,47.2842,12.5845090812504,4,2.75,7712,7,2220,6649
-122.101,47.2485,13.0170028617465,3,2.5,426452,7,1460,320890
-122.372,47.5339,12.9692121979102,3,1.75,5043,8,1360,4920
-122.044,47.6698,13.5476311128087,4,2.5,38119,9,2560,36280
-122.383,47.6729,12.9598444479066,2,1,2500,5,1290,5000
-122.138,47.4911,13.1323137082575,4,2.5,5340,7,3010,5340
-122.121,47.6059,13.2084493263175,3,1.75,7371,7,1600,7700
-122.376,47.5487,12.8531758875887,3,2,4840,8,1450,4840
-121.915,47.695,13.0710700830168,3,1.75,25157,7,1870,15391
-122.164,47.7253,12.7798730684576,3,1.5,4790,7,1370,3799
-122.233,47.7306,12.9239124386805,4,2.5,9000,7,1370,7592
-122.299,47.5958,13.0170028617465,4,2,5008,6,1175,2315
-122.291,47.7302,13.2445810101286,7,4.5,9066,7,1440,1865
-122.29,47.694,13.1789327288922,2,1,6528,7,1670,5712
-121.89,47.5381,13.0225430421221,4,2.5,6454,7,2320,4578
-122.304,47.3467,12.4090134895269,4,2,8000,7,1550,8000
-122.383,47.6783,12.9360337992128,1,1,2550,6,1330,4110
-122.04,47.6242,13.3212142361495,4,2.5,15899,9,2360,11412
-122.268,47.4973,12.8035345759557,4,1.75,9702,7,2020,9792
-122.107,47.6301,13.1421660047005,3,2.75,12630,8,1990,12196
-121.968,47.6314,13.3847276418718,4,2.5,28298,8,2840,26071
-122.168,47.4357,12.5776362019627,4,2.5,9015,7,1780,8820
-122.24,47.4984,12.0435537160324,3,1,6750,6,960,6298
-122.303,47.6168,13.1421660047005,2,1,5280,6,1380,2370
-122.316,47.3432,12.663497492569,4,2.5,7379,8,2230,7614
-122.018,47.5627,13.4444468765734,4,2.5,13463,9,2560,10982
-122.174,47.4924,12.205822614275,2,1,5200,5,970,5200
-122.244,47.4906,12.2404740722475,3,1,7740,6,980,7200
-122.128,47.4513,13.0168917444621,4,2.25,8400,8,2320,8723
-122.072,47.4655,12.7981556236031,3,1.75,257875,7,1420,15450
-122.041,47.7711,13.6219258088916,4,3.5,57538,10,3730,56257
-122.123,47.6345,13.193753373491,3,1.75,10050,7,1720,10050
-122.219,47.5631,13.6392505925489,4,2.5,9525,9,2580,9525
-122.376,47.5176,12.3238556811866,2,1,4758,6,990,4920
-122.357,47.5514,12.7065448572167,3,2,5198,7,1320,6827
-121.841,47.5305,12.5514338295686,4,1,34925,6,1610,28108
-122.136,47.3279,12.3456171729681,3,1.75,11960,7,1230,9800
-122.314,47.7228,13.1223633774043,2,1,12059,7,1660,8800
-122.286,47.7032,13.1123130415508,3,1.75,6557,8,1920,6793
-122.315,47.3592,11.9150516718129,3,1,9450,7,1240,9450
-122.173,47.6375,13.4953052938069,3,2.5,10033,8,2260,10115
-121.982,47.5933,13.7090383134538,4,2.5,10295,10,3470,10295
-122.165,47.5124,12.6666570528594,3,1,8925,7,1270,8996
-122.386,47.6544,12.8866410438833,1,1,3000,6,1110,4100
-122.185,47.4296,12.7938593104323,4,3,6740,8,2010,6740
-122.005,47.5714,13.2533916398107,4,2.5,6738,8,2100,6261
-122.127,47.3772,12.6760762747759,4,2.5,5000,8,2910,5025
-122.089,47.4118,12.6760762747759,3,1.75,30185,7,1470,12465
-122.126,47.369,12.498742259493,5,2.5,4564,7,1880,4109
-122.314,47.5269,12.1600287070288,2,1,3400,6,940,6000
-122.372,47.5285,12.8992198260901,2,1,7440,7,1040,7500
-122.369,47.6699,13.1519221796459,2,1,5000,7,1340,5000
-121.86,47.531,13.3212142361495,4,2.5,9010,9,3160,8813
-122.308,47.6821,13.1956138391439,2,1.75,3060,7,1850,4080
-121.869,47.5335,12.9761808672262,3,2.5,4036,7,1960,5020
-122.193,47.4383,12.7218858108072,4,2.25,8592,8,2180,8100
-122.335,47.7617,12.618182296357,5,1.75,8642,7,1950,8491
-122.232,47.6353,13.5766186496819,4,1.75,9382,7,2010,9382
-122.355,47.718,12.9480099902596,3,1,7055,8,1710,7055
-121.892,47.702,13.2356920627113,3,2.5,216493,9,2820,175111
-122.012,47.5759,13.1900220258781,3,2.5,6634,8,2090,6176
-122.353,47.5237,12.6443275764613,3,2.5,6771,7,1780,6771
-122.294,47.5798,13.5410737122625,5,2,5250,7,1830,4240
-122.195,47.4331,12.3987569893597,3,1.75,1905,7,1550,1866
-122.362,47.6366,14.0855376951773,6,3,7200,8,1720,3600
-122.226,47.4815,12.3673407931263,3,1,7153,6,1650,7153
-122.133,47.5911,13.3026495308362,4,2.25,12160,7,2560,12090
-121.698,47.4848,12.978954794109,3,2.5,16200,8,2300,32379
-122.192,47.5454,12.7454857261481,2,1,9920,6,2830,10091
-122.174,47.6836,11.8844890214027,2,1,8125,6,2390,8125
-122.175,47.446,12.5844063362463,1,1,21727,5,1470,19406
-122.385,47.5085,13.3046015973925,3,1,7910,7,1330,7910
-122.203,47.595,13.6762484906308,4,1.75,11000,9,2350,11700
-122.058,47.3511,12.6854076022048,4,2.75,9083,7,1690,7735
-122.018,47.5962,13.4966817565157,4,3,9703,9,3150,8819
-122.267,47.2972,12.0197430673387,1,1,17332,7,1280,17334
-122.277,47.7675,13.0170028617465,4,1.75,12204,7,2190,12204
-122.133,47.7735,12.8992198260901,3,2.5,23100,7,2390,20300
-122.133,47.7735,13.3030168770976,3,2.5,23100,7,2390,20300
-122.27,47.2756,12.0137007528827,3,1,19200,5,1290,19200
-122.31,47.5094,12.3414772825364,2,1,7408,6,1140,7408
-122.283,47.7553,12.6280670555895,1,1,7500,5,1470,7500
-122.391,47.5852,13.7429398651294,3,3.25,4446,9,1930,4255
-122.141,47.6205,13.2030212804218,3,2.5,15985,8,2470,10125
-122.002,47.3127,12.273731294004,3,1,9147,6,1600,9700
-122.211,47.6946,13.4842248480304,3,2.5,7200,8,1650,8877
-122.349,47.698,12.7628272011846,3,2.5,1002,8,1430,1530
-122.216,47.4024,12.6280670555895,3,2.5,8000,7,2290,7945
-122.305,47.6036,13.1183553560068,3,2.5,2640,7,1370,3840
-122.187,47.2642,13.5923045046969,4,3.5,196817,10,2500,195395
-122.155,47.6842,13.5103431711715,3,2.5,7800,9,2300,8187
-122.039,47.5953,13.6646876682297,4,3.25,10005,10,2555,5204
-122.081,47.3546,12.7365538269546,3,2.5,34041,8,2460,35686
-122.178,47.4034,12.4252081754468,3,2.25,7673,7,1440,8418
-122.379,47.5322,12.8212582846204,2,1,5525,6,1620,5525
-122.216,47.5755,13.4939269338368,3,2,12262,7,2900,12372
-122.153,47.479,13.1787437108404,5,2.5,91476,8,1880,12870
-122.317,47.3581,12.6443275764613,4,2.75,8100,7,1540,8100
-122.165,47.4362,12.6603279178078,4,2.25,9163,8,1900,7980
-122.363,47.63,14.0778748224318,4,2.5,4160,9,2280,5440
-122.164,47.483,12.9831013100708,3,2,12744,7,1650,8625
-122.172,47.5107,12.7656884334656,3,1.75,10800,7,1970,8768
-122.229,47.4804,12.3883942023241,3,1,7800,7,1780,8400
-122.383,47.5725,12.9239124386805,3,2.25,3750,7,1430,4664
-122.162,47.4916,12.9715404876697,4,2.75,5249,7,2270,4348
-122.236,47.7174,13.0080742310022,4,2.5,8375,7,1650,9794
-121.757,47.4648,12.3883942023241,3,1.5,9760,7,1310,11456
-122.015,47.4703,13.2963166845278,4,3,35736,8,3210,39512
-122.082,47.3654,12.2790907382667,3,1,4770,6,920,4770
-122.242,47.507,12.6759200125676,2,1,5824,7,2090,7980
-122.43,47.3731,12.8609986132699,3,2,9912,8,1670,9912
-122.074,47.3618,12.5425448821514,3,2.5,6700,8,1790,7577
-122.211,47.7153,12.899094818277,3,2.5,7300,7,1360,7300
-122.278,47.32,11.7943379244084,3,1,10500,7,1200,9607
-122.37,47.5671,12.899094818277,2,0.75,2856,7,1330,2856
-122.337,47.7282,12.5776362019627,2,1,6800,7,870,6800
-122.192,47.6066,13.6646876682297,5,2.25,8592,8,1720,8592
-122.262,47.5015,12.4090134895269,4,1,7200,7,1530,7200
-122.259,47.5068,12.4490188241406,3,1.5,7980,7,2000,7700
-122.312,47.7703,12.6443275764613,4,3,7200,7,2050,10000
-122.305,47.7763,12.6081988523728,3,1,8100,7,1080,8100
-122.007,47.5719,13.2621253197795,4,2.5,5508,8,2130,5496
-122.348,47.7401,12.5567295171433,3,1,8214,7,1850,13560
-122.294,47.6726,13.6411571708195,3,1.75,4800,8,1680,4800
-122.225,47.7314,13.0003607015752,3,1.75,7567,7,1910,8645
-122.322,47.6948,13.2356920627113,3,1,7028,8,1350,6923
-122.388,47.5421,13.0919041699196,3,2,4160,7,1040,4400
-122.18,47.6775,13.0657930259159,4,1.75,8536,7,1720,9748
-122.206,47.5951,14.2917447369606,4,2.75,25807,11,3860,20723
-122.289,47.6617,13.6023173375032,8,3.75,4600,7,2170,3750
-122.201,47.7663,12.8942072842666,3,1.75,16001,7,1820,11450
-122.138,47.4837,12.7367008965923,3,2.5,6000,8,2400,6000
-122.32,47.5462,12.8479265317026,2,1,4000,6,1130,4000
-122.329,47.5042,12.3673407931263,3,1,6173,6,1330,5909
-122.233,47.7167,12.8992198260901,3,1.5,9900,7,1940,9900
-122.128,47.5681,13.2742257267136,5,2.5,12335,8,2750,9930
-122.317,47.4989,12.2500895309469,2,1,6120,6,1130,6120
-122.174,47.46,12.7218858108072,5,3,7700,7,1610,7700
-122.374,47.5122,12.5635722493435,2,1,7120,6,1100,7020
-121.987,47.4553,13.3770055957779,5,2.25,52476,8,2460,48351
-121.916,47.6499,12.6507584667916,2,1,7500,7,1110,7500
-122.044,47.5828,13.404530269168,3,2.25,59677,7,2220,31688
-122.182,47.5217,13.0034672224605,3,1.75,36000,6,2100,9681
-122.372,47.5523,12.6603279178078,3,2,5750,7,1080,5750
-122.168,47.4497,12.6188443288208,4,1.5,10396,7,1510,10396
-122.203,47.6528,13.5541457938299,3,2.5,2658,9,2315,2538
-122.129,47.4483,12.8345479627295,4,1.75,8160,8,1800,7684
-122.393,47.3079,12.7068479334427,3,2.5,7557,9,2440,8641
-122.352,47.5404,12.3458345879053,2,1,7020,6,1730,7020
-122.316,47.6961,13.7819537744354,4,2.5,7250,9,1240,6670
-122.293,47.591,13.1928218410529,4,2.5,3515,8,1140,2208
-122.353,47.5305,12.6603279178078,6,4,4240,7,1460,4240
-122.367,47.6768,13.3471056500822,3,1,4240,7,1170,4240
-122.213,47.7183,12.7189232177036,4,2,9305,6,1860,7486
-122.365,47.6715,12.9692121979102,2,1,5000,7,1410,5000
-122.132,47.7467,13.6146176155849,4,2.5,44431,10,3440,52900
-122.152,47.3461,12.6946526603488,5,2.75,6342,8,2474,5948
-122.363,47.5453,12.6443275764613,5,3,5000,7,1640,5000
-122.361,47.7193,13.1711535415738,4,2,7680,7,1800,7680
-122.189,47.4735,12.7656884334656,3,2.25,4400,7,1720,4187
-122.08,47.6484,13.7493707554597,4,2.5,8897,10,3150,7515
-122.352,47.4527,12.3282902782544,3,1,7200,7,1530,7201
-122.282,47.669,14.0386541092785,5,3.5,4798,10,1460,1684
-121.936,47.2303,12.9668784745639,3,1.75,507038,7,2040,210394
-122.357,47.7112,12.7066418516032,3,1.5,5040,7,2330,7560
-122.357,47.7112,13.1974708498911,3,1.5,5040,7,2330,7560
-122.365,47.3155,12.5245263766487,3,1.75,7700,8,2020,7700
-121.714,47.4816,13.2878778158819,4,2.5,35010,9,2330,35448
-122.056,47.6772,13.5696100195274,4,2.5,24604,10,3530,26673
-122.053,47.5348,13.2621253197795,4,2.5,9603,8,1990,9611
-122.353,47.7484,13.1402032955327,3,2.25,9315,7,1780,8545
-122.294,47.353,12.5776362019627,4,2.5,13300,7,1800,9810
-122.337,47.7352,12.6288536314036,3,1,9000,7,1500,9600
-122.38,47.573,13.2267233927286,3,2,4976,8,1850,5000
-122.172,47.4658,12.6666570528594,3,2,8228,7,1880,8228
-122.061,47.6312,12.9715404876697,3,2,5040,8,1980,4275
-122.39,47.5934,13.6529916284665,2,1.5,4144,7,2090,4173
-122.273,47.7643,13.0583580474284,3,2.25,10659,7,1820,12071
-122.296,47.4831,12.6983268837107,2,2,8425,6,1430,12037
-122.324,47.3571,13.635187003833,3,3,12523,8,2990,11476
-122.125,47.374,12.7938593104323,4,2.5,13445,8,2340,11188
-122.257,47.5072,12.8266491332553,4,2.5,8658,8,2010,7215
-122.185,47.7277,13.0236474044652,3,1,11484,7,2270,10080
-122.279,47.4594,12.5245263766487,2,1.75,11317,7,1940,11317
-122.332,47.7399,13.0710700830168,4,2.5,7260,7,2040,7360
-122.205,47.3969,12.6443275764613,4,2.75,9720,7,2300,10530
-122.277,47.4413,12.0610468734799,4,2,8460,7,1350,8623
-121.788,47.481,12.6555546390551,5,3,94960,6,1780,43400
-122.372,47.549,12.7512996960135,3,2.5,1489,8,1360,1688
-122.359,47.7598,12.9853975223312,3,1.5,10200,8,1950,9500
-122.329,47.4989,12.4069705878971,2,1.75,14500,6,1370,12986
-122.27,47.3063,12.2356314477717,3,1.75,9800,7,1370,9800
-122.13,47.7065,13.6989767417083,4,2.5,9158,9,3590,8065
-122.217,47.2654,12.7066964068116,4,2.25,8874,8,2140,8789
-122.122,47.2558,12.4292161968444,3,1.75,286355,7,1490,216344
-122.039,47.2507,12.4130868149145,3,2,203861,7,2760,217800
-122.162,47.7685,12.9945300058944,3,1.75,19747,7,2560,9674
-122.173,47.7344,12.8866410438833,4,1.75,8117,7,1810,8100
-122.284,47.5514,12.6280670555895,3,1,5150,6,1100,5150
-122.299,47.2729,11.982929094216,3,2.25,8682,7,1670,8359
-122.299,47.2729,12.502466658584,3,2.25,8682,7,1670,8359
-122.36,47.2869,12.0406082058026,3,1,10023,6,1060,10023
-122.316,47.7397,13.4451712518315,4,2.75,8920,8,1450,9183
-122.365,47.7775,12.4112965955414,2,1.5,9693,7,1800,9693
-122.35,47.3148,12.7512996960135,4,2.75,13498,8,2190,11850
-122.197,47.5067,12.8557902681628,4,1.75,19607,8,1970,9569
-122.312,47.5997,12.8700484487898,3,2.25,944,8,1350,1245
-122.33,47.3179,12.4292161968444,3,1.75,8548,7,1660,8538
-122.158,47.3837,13.0291509956821,3,1.75,19000,9,2900,13034
-122.193,47.6088,13.4180136195053,3,1,8573,7,1390,8573
-122.198,47.4345,13.2176735572087,4,1.5,128502,7,1470,11514
-122.123,47.6371,13.0960194020647,3,1.75,12632,7,1750,10350
-122.15,47.4887,12.5823663763381,4,2.5,6233,7,2220,5352
-122.347,47.7411,12.3238556811866,3,1,15850,7,1950,13228
-122.003,47.5814,13.1614879320884,5,3.5,10200,7,2000,10568
-122.206,47.3099,12.4292161968444,3,2.5,8400,8,2070,9239
-122.362,47.6333,13.3292962426706,3,1,2400,7,1780,3600
-122.114,47.6801,13.3038512534497,4,2.25,10260,7,2020,10311
-122.37,47.7658,13.3455069287185,4,1.5,13660,8,2520,20500
-122.318,47.4913,12.4231981245188,2,1,10064,7,1090,14750
-122.321,47.6677,13.0603815850484,5,2,4200,6,1790,4200
-122.164,47.6746,13.1711535415738,3,1.5,10956,8,1680,10950
-122.391,47.5101,13.5766186496819,2,2.5,6928,8,2390,12852
-122.267,47.3528,13.0919041699196,4,2.5,15935,10,3674,17913
-122.272,47.5324,12.6443275764613,2,1,5379,6,1030,5511
-122.267,47.5164,12.5425448821514,5,2,7919,7,1590,5250
-122.11,47.7617,12.2060726455302,4,1,42966,6,2250,37680
-122.205,47.4473,13.1021606700868,3,2.5,7363,9,2860,5273
-122.362,47.3038,11.8913619006905,3,1,4770,6,900,3480
-122.256,47.3296,13.1223633774043,5,3,25474,9,1870,14547
-122.175,47.4516,12.3987569893597,3,1,7380,6,1210,8095
-122.311,47.7287,12.6914266033225,3,1,7288,7,1160,7287
-122.191,47.49,12.3523351525084,2,1,7615,6,1060,8000
-122.394,47.3058,12.6115377536383,3,2.5,9827,8,2660,9861
-121.731,47.4736,13.2085410736454,4,2.5,50595,9,2765,33720
-122.339,47.7451,12.7656884334656,3,1,8583,6,1460,7351
-122.151,47.6651,13.0542986464902,3,1.75,8645,7,2010,8645
-122.297,47.3717,12.1007121298723,3,1,8500,7,1070,8750
-122.291,47.5828,13.5264942624994,4,1.5,5000,8,2560,5000
-122.385,47.2984,12.4090134895269,3,2.5,11593,7,1640,9703
-122.196,47.3943,12.4684369099977,5,1,7350,7,1600,7725
-122.392,47.6911,13.1021606700868,3,3,2940,7,1690,4410
-122.019,47.5895,13.2445810101286,4,2.5,4602,8,2280,4193
-122.139,47.4406,12.7068479334427,4,2.25,7490,8,2070,7469
-122.187,47.5139,12.594730635322,3,1,7575,7,1320,7600
-122.325,47.6754,13.4939269338368,3,1.5,6000,7,1290,3500
-122.147,47.6591,13.9465388203707,4,2.5,10602,10,2950,9949
-122.37,47.7065,13.4298480771523,3,2.25,6300,8,1940,6300
-122.371,47.7032,13.1021606700868,2,1,9300,7,1830,7378
-122.374,47.686,13.3613802778748,3,1.75,6985,7,1480,5588
-121.971,47.1622,13.5278284855125,3,2.5,715690,9,1280,325393
-122.346,47.3126,12.7068479334427,4,2.25,8098,8,2110,7911
-122.358,47.5218,12.5061772379805,3,2.5,1189,7,1300,1182
-122.167,47.4907,12.7367008965923,3,2.25,3716,7,1780,3716
-122.366,47.6834,12.931812855357,3,0.75,3960,7,1610,5530
-122.231,47.7368,13.3046849341983,4,2.75,5803,9,2940,5803
-122.019,47.5994,13.4965276868759,5,3,7261,9,2970,8437
-122.368,47.5286,12.5602444592508,2,1,6400,6,1030,6400
-122.366,47.6951,12.8076526325646,2,1,5680,6,1170,5514
-122.344,47.7543,12.594730635322,4,2,7200,7,1410,7200
-122.179,47.7248,13.0389817684653,3,2.25,7350,7,1800,7350
-122.319,47.3775,12.3458345879053,3,1.5,10588,7,1360,2873
-122.32,47.7207,12.7278382093345,3,1,6109,7,1170,7200
-122.352,47.7304,12.6115377536383,3,1,6300,7,1480,7480
-122.014,47.3552,12.7938593104323,4,2.5,5500,8,2000,5512
-122.016,47.5675,13.279367126214,3,2.5,10839,8,2180,8126
-122.379,47.2979,12.1156007423661,3,2.25,6650,7,1740,7000
-122.379,47.2979,12.6280670555895,3,2.25,6650,7,1740,7000
-122.19,47.4439,12.6441662731301,3,2.5,7838,7,1810,7915
-122.203,47.6891,13.2176735572087,3,1,12527,7,1220,7579
-122.05,47.6395,13.6231386653168,3,2.5,26413,11,3280,25211
-122.293,47.6112,13.814009431838,2,1,4400,8,1850,4400
-122.009,47.6124,13.3762301013614,4,2.5,5342,8,2990,5936
-122.159,47.5066,12.6760762747759,3,2,8636,7,1620,7653
-122.127,47.3745,12.4948166539283,3,2.5,4803,7,2240,5231
-121.99,47.6303,13.3583836665322,4,2.5,33305,9,2440,33305
-122.357,47.6955,12.8866410438833,2,1,6700,7,1350,6700
-122.35,47.699,12.4655481260918,3,1,5904,6,870,5728
-121.915,47.6492,12.6115377536383,3,1,5000,6,1180,7500
-122.118,47.291,12.9312028719432,3,1.75,139392,8,2280,117176
-122.379,47.7758,12.9831013100708,3,2.25,8491,8,2080,8494
-122.089,47.7425,13.1223633774043,4,2.75,15000,7,1800,16500
-122.298,47.5569,12.9042073676012,4,1.75,5481,8,2050,5508
-122.449,47.4096,13.564096124683,3,2.5,251460,10,1610,244372
-122.348,47.6624,13.2707833825226,2,1.5,5000,7,2090,3850
-122.134,47.7637,13.2533916398107,3,1.75,40392,9,2460,46173
-122.3,47.3832,12.0722554977958,2,1,6000,6,1750,7200
-122.311,47.5874,12.6115377536383,2,1,3001,6,1750,5000
-122.33,47.7211,12.9831013100708,3,1.5,6988,7,1650,7500
-122.064,47.6328,13.6411571708195,4,2.5,8405,10,3230,8460
-122.372,47.7756,13.0583580474284,5,2.5,7543,7,2110,7408
-122.368,47.6382,13.6762484906308,4,1.75,3600,8,1920,3600
-122.127,47.6983,13.1843987683238,4,1.75,7029,7,1780,7200
-122.381,47.7718,13.0280526979331,4,1.5,11400,7,1880,11400
-121.951,47.7242,12.2110601870412,3,1,25277,5,1570,213879
-122.061,47.3632,13.3831879956862,5,3.25,13087,9,2580,13633
-122.308,47.6914,13.006952525893,2,1.75,6670,6,920,6380
-122.127,47.7017,13.0710700830168,3,2,11502,7,1660,11727
-122.044,47.7635,13.2878778158819,4,2.5,29013,10,3010,34071
-122.385,47.5158,13.2445810101286,4,1.5,8296,7,1160,8160
-122.37,47.5222,12.8346813049525,3,2.5,7740,7,1220,7740
-122.157,47.4478,12.4490188241406,3,1.5,8528,7,1570,8064
-122.321,47.4935,12.6603279178078,5,1.75,14800,6,1250,14800
-122.171,47.5488,13.1155401520562,4,2.25,8400,8,2060,8400
-122.272,47.5615,12.8479265317026,3,1,4800,7,1400,5465
-122.073,47.3443,12.7336078828591,3,1.75,22496,7,2050,35772
-121.996,47.4587,13.2039433643968,5,3.5,42500,8,3180,37970
-122.291,47.5817,13.5130531999303,5,2.5,5000,7,2200,5000
-122.348,47.6798,13.2158537204917,4,1.75,3060,7,1510,4080
-122.18,47.4105,12.4371843664936,3,2.25,7881,7,1870,7820
-122.161,47.56,14.3461388090264,4,4.5,15246,11,3750,14790
-122.3,47.6782,13.507625778195,4,1.75,5100,7,1560,5100
-122.32,47.3761,12.5061772379805,4,2.5,8063,7,1060,8437
-121.316,47.7105,11.9511803959014,2,1,43056,5,830,18297
-122.308,47.5574,13.0583580474284,4,2.5,5624,7,2240,7495
-122.266,47.5183,12.6280670555895,4,2.25,5250,7,1540,5250
-122.357,47.6645,13.4224679698547,3,1.75,4500,7,1190,4000
-122.351,47.6364,13.7440145562592,3,2.5,6600,8,2090,3400
-122.296,47.746,12.8609986132699,3,1,11398,8,1710,11407
-122.032,47.5611,13.610943392223,3,2.5,12442,9,3250,8635
-122.216,47.73,13.1825173002241,3,2.25,8390,7,2410,8390
-122.295,47.5972,12.8648871470096,4,1,3600,6,1690,3600
-122.068,47.646,13.0722903907699,3,1.75,11085,8,2310,9647
-122.35,47.7095,12.7882882653828,2,1,5077,6,1080,5803
-122.385,47.5895,13.426164831736,5,1,4730,8,2100,4970
-122.204,47.531,13.6745228646633,3,2.5,3942,10,2920,3942
-122.168,47.6046,13.303651066608,3,1.75,7350,7,1880,7350
-122.06,47.6351,13.4758331903941,4,2.25,11960,10,2600,11960
-122.345,47.5279,12.7656884334656,5,1.75,7620,7,1990,7620
-122.35,47.6767,13.6819791653398,4,2,6000,8,1580,3720
-122.162,47.429,12.8076526325646,3,2.25,7350,8,2170,7529
-122.368,47.5371,13.0214374588144,4,2,6150,6,1110,6250
-122.202,47.5862,13.7266793442577,3,2.75,9750,7,2800,9530
-122.028,47.6763,13.0867361997612,3,2.5,3068,7,1690,3260
-122.333,47.7121,12.9598444479066,3,1,7200,7,2240,7875
-122.324,47.6681,13.0389817684653,2,1.75,4160,6,1090,4160
-122.269,47.5558,13.4099004393426,4,2,7400,7,1740,4000
-122.094,47.3451,12.8739020181058,3,2.25,32112,8,2310,41606
-122.125,47.5819,13.3847276418718,4,1.75,8215,7,2070,7875
-122.01,47.1959,12.6280670555895,3,2,8487,7,2080,8560
-122.341,47.4839,12.4292161968444,3,1,8100,6,1210,8100
-122.117,47.4541,12.9917990073832,4,2.5,4432,9,2770,5423
